PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
-26.09028,0.9826858,33.61853,0,48230,22/12/2020 21:01:57,
-26.09028,0.9826858,33.61853,0,48230,22/12/2020 21:01:57,
-26.09028,0.9826858,33.61853,0,48230,22/12/2020 21:01:57,
-26.04029,0.9826858,33.56073,0,48230,22/12/2020 21:01:57,
-26.15062,0.9826857,33.32312,0,48230,22/12/2020 21:01:58,
-26.35343,0.9826858,33.24602,0,48230,22/12/2020 21:01:58,
-26.73327,0.9826857,32.92145,0,48230,22/12/2020 21:01:58,
-26.73327,0.9826857,32.92145,0,48230,22/12/2020 21:01:58,
-26.73327,0.9826857,32.92145,0,48230,22/12/2020 21:01:58,
-26.73327,0.9826857,32.92145,0,48230,22/12/2020 21:01:58,
-26.83396,0.9826857,32.78594,0,48230,22/12/2020 21:01:59,
-26.91651,0.9826857,32.98649,0,48230,22/12/2020 21:01:59,
-27.11543,0.9826857,33.45095,0,48230,22/12/2020 21:01:59,
-27.11543,0.9826858,33.45095,0,48230,22/12/2020 21:01:59,
-27.10613,0.9826858,33.471,0,48230,22/12/2020 21:01:59,
-26.60319,0.9826858,34.33495,0,48230,22/12/2020 21:01:59,
-25.87234,0.9826858,35.07432,0,48230,22/12/2020 21:01:59,
-24.82016,0.9826857,35.11504,0,48230,22/12/2020 21:02:00,
-24.65338,0.9826857,35.08889,0,48230,22/12/2020 21:02:00,
-24.65338,0.9826857,35.08889,0,48230,22/12/2020 21:02:00,
-24.65338,0.9826857,35.08889,0,48230,22/12/2020 21:02:00,
-24.65338,0.9826857,35.08889,0,48230,22/12/2020 21:02:00,
-24.65338,0.9826857,35.08889,0,48230,22/12/2020 21:02:00,
-24.6135,0.9826857,34.94102,0,48230,22/12/2020 21:02:00,
-24.06086,0.9826857,34.36591,0,48230,22/12/2020 21:02:01,
-22.99294,0.9826857,33.78949,0,48230,22/12/2020 21:02:01,
-22.04161,0.9826857,33.32548,0,48230,22/12/2020 21:02:01,
-20.95585,0.9826857,32.79698,0,48230,22/12/2020 21:02:01,
-19.98952,0.9826857,32.34931,0,48230,22/12/2020 21:02:01,
-18.80975,0.9826858,32.36466,0,48230,22/12/2020 21:02:01,
-17.86465,0.9826858,32.84202,0,48230,22/12/2020 21:02:02,
-16.92774,0.9826858,33.59526,0,48230,22/12/2020 21:02:02,
-16.17523,0.9826858,34.34923,0,48230,22/12/2020 21:02:02,
-15.31158,0.9826858,35.20558,0,48230,22/12/2020 21:02:02,
-14.53457,0.9826858,35.92793,0,48230,22/12/2020 21:02:02,
-13.67414,0.8717779,36.69563,0,48230,22/12/2020 21:02:02,
-13.01527,0.542943,37.36658,0,48230,22/12/2020 21:02:02,
-12.26962,0.122267,38.18179,0,48230,22/12/2020 21:02:03,
-11.45415,0.9049157,38.93769,0,48230,22/12/2020 21:02:03,
-10.49804,1.936916,39.78782,0,48230,22/12/2020 21:02:03,
-10.02663,2.236916,40.77374,0,48230,22/12/2020 21:02:03,
-9.79318,1.980917,41.98277,0,48230,22/12/2020 21:02:03,
-9.358287,1.336917,42.95343,0,48230,22/12/2020 21:02:03,
-8.347819,0.1209167,43.29902,0,48230,22/12/2020 21:02:03,
-7.947017,-1.363083,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-1.643083,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-2.315083,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:04,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:05,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:06,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:06,
-7.947017,-2.75,43.42455,0,48230,22/12/2020 21:02:06,
5.4,0.6159999,-35.09,0,48230,22/12/2020 21:02:06,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:06,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:06,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:06,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:07,
5.4,-0.02136046,-35.09,0,48230,22/12/2020 21:02:08,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:46,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:47,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
6,-0.02091116,-35,0,27105,22/12/2020 22:29:48,
5.963008,-0.02093041,-34.97212,0,27105,22/12/2020 22:29:49,
5.563918,-0.02114886,-34.71599,0,27105,22/12/2020 22:29:49,
4.685152,-0.02164966,-34.23071,0,27105,22/12/2020 22:29:49,
3.748583,-0.02212089,-33.73036,0,27105,22/12/2020 22:29:49,
2.813484,-0.02253115,-33.23706,0,27105,22/12/2020 22:29:49,
1.666925,-0.02324408,-32.86618,0,27105,22/12/2020 22:29:49,
0.572874,0.7283396,-32.80973,0,27105,22/12/2020 22:29:50,
-0.7070458,1.78834,-32.8208,0,27105,22/12/2020 22:29:50,
-1.826872,2.08834,-32.84051,0,27105,22/12/2020 22:29:50,
-3.106669,1.83234,-32.86332,0,27105,22/12/2020 22:29:50,
-4.226491,1.188341,-32.88329,0,27105,22/12/2020 22:29:50,
-5.506288,-0.02765918,-32.90611,0,27105,22/12/2020 22:29:50,
-6.326847,0.7233167,-32.93265,0,27105,22/12/2020 22:29:50,
-7.603833,1.783317,-33.02016,0,27105,22/12/2020 22:29:51,
-8.720181,2.083317,-33.1104,0,27105,22/12/2020 22:29:51,
-9.995447,1.827317,-33.22039,0,27105,22/12/2020 22:29:51,
-11.11129,1.183318,-33.3168,0,27105,22/12/2020 22:29:51,
-12.38654,0.2163721,-33.42698,0,27105,22/12/2020 22:29:51,
-12.96492,0.8432088,-33.47769,0,27105,22/12/2020 22:29:51,
-14.24137,2.003209,-33.5729,0,27105,22/12/2020 22:29:51,
-15.35801,2.423209,-33.65958,0,27105,22/12/2020 22:29:52,
-16.63422,2.24321,-33.75776,0,27105,22/12/2020 22:29:52,
-17.75361,1.65521,-33.78231,0,27105,22/12/2020 22:29:52,
-18.73409,0.9826857,-33.7491,0,27105,22/12/2020 22:29:52,
-19.89592,2.214686,-33.72537,0,27105,22/12/2020 22:29:52,
-21.01581,2.942686,-33.70961,0,27105,22/12/2020 22:29:52,
-22.13571,3.078686,-33.69405,0,27105,22/12/2020 22:29:53,
-23.41558,2.694687,-33.67627,0,27105,22/12/2020 22:29:53,
-24.53547,1.938687,-33.66072,0,27105,22/12/2020 22:29:53,
-25.78535,0.5946871,-33.64336,0,27105,22/12/2020 22:29:53,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:53,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:53,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:53,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
-26.14532,0.01651818,-33.63836,0,27105,22/12/2020 22:29:54,
